customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00526,Male,1,No,Yes,58,No,No phone service,No,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,89.05,3867.06,No
CUST_00527,Female,1,No,No,53,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,74.65,2566.65,No
CUST_00528,Female,0,No,Yes,21,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,90.1,2351.64,Yes
CUST_00529,Female,1,No,No,64,Yes,No phone service,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,113.57,5871.2,No
CUST_00530,Male,0,No,No,63,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,One year,No,Bank transfer,86.57,2286.56,No
CUST_00531,Female,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,46.51,5745.95,No
CUST_00532,Male,0,No,Yes,3,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,No,Electronic check,77.06,3133.28,Yes
CUST_00533,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,64.23,6190.1,Yes
CUST_00534,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card,75.64,1228.2,No
CUST_00535,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card,71.76,1719.34,No
CUST_00536,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer,105.88,5518.7,Yes
CUST_00537,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,85.18,4525.83,No
CUST_00538,Male,0,No,No,13,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No,One year,No,Credit card,38.88,1710.64,No
CUST_00539,Female,0,Yes,No,49,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer,26.3,7232.33,No
CUST_00540,Male,0,No,No,19,No,No,No,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,62.44,2279.96,No
CUST_00541,Female,0,No,No,49,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,21.56,3426.46,No
CUST_00542,Male,0,Yes,No,32,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,51.83,1698.07,Yes
CUST_00543,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,56.8,3165.42,Yes
CUST_00544,Male,1,Yes,Yes,42,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,57.56,3984.01,No
CUST_00545,Female,0,Yes,No,11,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,117.94,2432.45,No
CUST_00546,Male,0,Yes,Yes,39,Yes,No,No,Yes,Yes,No,No,No internet service,No,Two year,No,Mailed check,50.39,6175.84,No
CUST_00547,Female,0,No,No,19,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer,46.52,3212.07,No
CUST_00548,Female,1,Yes,No,37,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card,32.94,5863.13,No
CUST_00549,Male,0,No,Yes,2,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card,71.1,1735.87,Yes
CUST_00550,Male,1,Yes,No,27,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,One year,Yes,Electronic check,35.37,3078.58,No
CUST_00551,Female,0,Yes,Yes,55,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer,81.63,163.66,No
CUST_00552,Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,35.52,6093.24,No
CUST_00553,Female,0,No,No,65,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,77.67,5044.5,No
CUST_00554,Male,1,No,Yes,36,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,Yes,One year,No,Mailed check,102.63,6560.8,No
CUST_00555,Female,0,No,No,48,Yes,No,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,24.25,3699.33,No
CUST_00556,Female,0,Yes,No,65,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,61.97,6417.95,Yes
CUST_00557,Female,0,Yes,Yes,35,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,66.1,5215.9,Yes
CUST_00558,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,99.11,128.54,No
CUST_00559,Female,0,No,No,25,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,66.79,2104.18,No
CUST_00560,Female,1,No,No,71,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,76.75,4001.74,Yes
CUST_00561,Male,1,No,No,39,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,99.12,4987.63,No
CUST_00562,Male,0,No,Yes,42,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,Yes,One year,No,Credit card,75.98,618.17,No
CUST_00563,Male,0,No,Yes,21,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,55.83,5670.13,No
CUST_00564,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Mailed check,28.58,4393.94,No
CUST_00565,Female,0,No,Yes,7,Yes,No,No,No,Yes,Yes,Yes,No,No internet service,One year,No,Mailed check,92.99,4253.66,No
CUST_00566,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,107.11,2407.16,Yes
CUST_00567,Female,0,Yes,Yes,39,Yes,Yes,No,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,117.01,4799.1,No
CUST_00568,Male,0,No,No,29,Yes,No phone service,No,No,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,112.66,317.19,No
CUST_00569,Male,0,No,No,54,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,99.74,611.13,Yes
CUST_00570,Female,0,Yes,No,15,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,84.35,5897.57,No
CUST_00571,Male,0,No,No,45,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,98.15,2642.94,No
CUST_00572,Male,0,No,No,61,Yes,No,No,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Credit card,63.21,2841.04,No
CUST_00573,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,79.48,1746.24,No
CUST_00574,Male,1,Yes,Yes,44,No,No phone service,No,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,54.87,3620.4,No
CUST_00575,Female,0,Yes,No,58,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,52.67,510.75,No
CUST_00576,Male,0,No,No,55,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,95.67,2472.87,Yes
CUST_00577,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,65.39,4264.28,No
CUST_00578,Female,0,No,No,26,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,No,Bank transfer,41.22,3778.49,No
CUST_00579,Female,1,Yes,No,52,Yes,No phone service,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Electronic check,40.19,7997.39,Yes
CUST_00580,Female,0,Yes,Yes,34,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,105.92,3171.24,No
CUST_00581,Male,0,Yes,No,50,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,No,Credit card,87.78,3157.29,No
CUST_00582,Female,0,No,No,36,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,74.6,4078.3,No
CUST_00583,Female,1,No,No,56,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,No,Electronic check,60.09,1603.39,Yes
CUST_00584,Female,1,Yes,No,7,No,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer,63.08,7022.8,No
CUST_00585,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,25.74,4620.92,Yes
CUST_00586,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,65.49,1617.65,No
CUST_00587,Male,0,No,No,11,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,99.55,6368.19,No
CUST_00588,Female,1,Yes,Yes,48,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card,58.8,371.22,No
CUST_00589,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,58.36,7862.26,No
CUST_00590,Male,1,Yes,No,63,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.57,6934.68,Yes
CUST_00591,Female,0,Yes,No,41,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,65.78,4679.15,No
CUST_00592,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,22.53,979.24,No
CUST_00593,Female,0,Yes,No,18,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,77.03,1800.65,No
CUST_00594,Female,0,Yes,Yes,10,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No,Two year,No,Mailed check,70.68,2307.54,No
CUST_00595,Female,0,Yes,No,49,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No,One year,No,Electronic check,104.0,2004.15,Yes
CUST_00596,Male,0,No,Yes,70,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,No,Electronic check,78.18,4030.41,Yes
CUST_00597,Male,0,Yes,No,57,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Credit card,52.34,7562.03,Yes
CUST_00598,Female,0,No,Yes,33,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No,Two year,Yes,Electronic check,71.62,3608.96,No
CUST_00599,Female,0,Yes,Yes,19,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Credit card,89.97,5326.36,Yes
CUST_00600,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,No,Credit card,29.4,5539.81,Yes
CUST_00601,Female,1,No,Yes,9,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.11,6985.49,No
CUST_00602,Female,1,Yes,No,31,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No,One year,No,Credit card,111.66,367.19,No
CUST_00603,Female,1,No,No,51,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,49.91,3294.21,No
CUST_00604,Male,1,No,Yes,14,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No internet service,One year,No,Bank transfer,82.66,6299.41,No
CUST_00605,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No,No internet service,No,Yes,No,One year,No,Bank transfer,102.13,6537.45,No
CUST_00606,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,71.18,7425.93,No
CUST_00607,Female,0,No,Yes,39,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,91.8,5652.08,No
CUST_00608,Female,0,Yes,No,71,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,51.1,2036.72,No
CUST_00609,Female,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,50.61,4094.76,Yes
CUST_00610,Male,1,Yes,No,55,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,86.76,355.53,Yes
CUST_00611,Female,0,Yes,Yes,22,Yes,No phone service,No,Yes,No,No internet service,No internet service,No,No internet service,One year,No,Bank transfer,90.54,5210.73,No
CUST_00612,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,113.7,4478.93,No
CUST_00613,Female,0,Yes,No,63,Yes,No,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,42.48,5368.01,No
CUST_00614,Female,0,No,No,7,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,66.82,7448.11,No
CUST_00615,Male,0,Yes,Yes,55,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,Two year,No,Credit card,45.05,5529.49,Yes
CUST_00616,Male,0,Yes,No,59,Yes,No phone service,No,No,No,Yes,No,Yes,No,Two year,No,Bank transfer,28.01,2631.55,No
CUST_00617,Female,1,No,Yes,9,No,No,No,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.32,1670.02,No
CUST_00618,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,Yes,Bank transfer,57.41,6851.63,No
CUST_00619,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,Two year,No,Mailed check,47.04,1635.22,Yes
CUST_00620,Female,1,No,No,48,Yes,No,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,49.7,1376.72,Yes
CUST_00621,Female,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer,56.04,1732.24,No
CUST_00622,Male,1,No,No,12,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer,118.88,4119.84,No
CUST_00623,Female,1,No,No,35,No,Yes,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer,98.3,1081.08,Yes
CUST_00624,Male,0,No,No,25,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,27.14,7511.13,Yes
CUST_00625,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,107.24,7733.4,No
CUST_00626,Male,0,No,Yes,63,Yes,No,No,No,Yes,Yes,No,No,No,One year,No,Electronic check,83.33,7793.03,No
CUST_00627,Female,0,Yes,No,37,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,109.06,409.09,Yes
CUST_00628,Male,0,No,No,21,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,One year,No,Credit card,54.17,7574.96,No
CUST_00629,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.45,7979.58,No
CUST_00630,Male,0,No,No,30,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,Two year,Yes,Credit card,109.62,7545.19,No
CUST_00631,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,47.26,5400.42,No
CUST_00632,Male,0,Yes,Yes,45,Yes,No phone service,No,No,No,No,Yes,Yes,No internet service,One year,No,Electronic check,111.55,5639.72,No
CUST_00633,Male,0,No,Yes,61,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No,Two year,No,Mailed check,102.85,1065.8,No
CUST_00634,Female,0,No,No,68,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,118.06,7006.95,No
CUST_00635,Female,0,No,No,63,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Credit card,52.43,571.15,No
CUST_00636,Male,1,Yes,No,9,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer,43.58,2610.07,No
CUST_00637,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,No,Electronic check,53.09,7930.1,No
CUST_00638,Female,0,No,No,23,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Credit card,115.46,3436.39,No
CUST_00639,Female,0,Yes,No,43,Yes,No,No,No internet service,No,No,Yes,No internet service,No,One year,No,Mailed check,53.31,1136.13,Yes
CUST_00640,Female,1,No,Yes,59,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,76.52,7757.43,No
CUST_00641,Female,0,Yes,Yes,61,Yes,Yes,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card,60.37,7874.7,No
CUST_00642,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer,59.62,1577.64,No
CUST_00643,Male,0,No,No,64,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,39.34,6931.95,No
CUST_00644,Female,0,No,Yes,56,Yes,No,No,No,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,73.71,3184.34,Yes
CUST_00645,Male,1,No,No,54,Yes,No phone service,No,Yes,Yes,No,No,No,No internet service,Two year,Yes,Electronic check,104.94,3112.81,No
CUST_00646,Male,0,No,No,52,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,24.95,2175.31,No
CUST_00647,Male,0,Yes,No,55,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,108.92,453.21,No
CUST_00648,Female,1,Yes,No,8,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,86.55,2217.27,No
CUST_00649,Male,1,Yes,No,21,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,81.67,524.84,No
CUST_00650,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Electronic check,82.59,7402.54,No
CUST_00651,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,49.63,5327.59,No
CUST_00652,Male,0,No,No,17,Yes,Yes,No,No,No,No internet service,Yes,No,No internet service,One year,No,Electronic check,61.51,7104.32,No
CUST_00653,Male,0,Yes,Yes,39,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Credit card,99.93,5766.6,No
CUST_00654,Female,0,No,No,16,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,50.64,1137.17,No
CUST_00655,Male,0,No,No,14,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,67.0,7530.59,No
CUST_00656,Male,0,Yes,No,14,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,One year,Yes,Mailed check,21.96,7209.16,Yes
CUST_00657,Male,1,No,No,62,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,93.36,2849.8,No
CUST_00658,Female,1,No,Yes,38,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Credit card,61.77,981.11,No
CUST_00659,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer,72.54,5662.82,No
CUST_00660,Female,1,No,No,31,Yes,No phone service,No,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,31.47,5854.05,No
CUST_00661,Male,0,No,No,8,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,119.17,7184.95,No
CUST_00662,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,No,Credit card,50.25,515.98,No
CUST_00663,Female,0,Yes,No,19,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,83.5,1219.46,No
CUST_00664,Male,0,Yes,No,62,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,78.12,4826.17,No
CUST_00665,Male,1,No,Yes,43,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer,98.51,4991.14,Yes
CUST_00666,Female,1,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Two year,No,Electronic check,49.38,365.52,No
CUST_00667,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,95.59,3235.76,No
CUST_00668,Male,0,No,No,70,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,58.25,4714.88,No
CUST_00669,Male,0,No,No,47,Yes,No phone service,No,No internet service,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,61.12,5929.5,No
CUST_00670,Male,0,No,No,17,Yes,No,No,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,87.27,2597.59,No
CUST_00671,Female,1,No,No,15,Yes,No phone service,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,98.43,3922.84,No
CUST_00672,Female,0,Yes,No,54,Yes,Yes,No,No,No,No,Yes,No,No,Two year,Yes,Electronic check,86.69,6531.03,Yes
CUST_00673,Female,0,No,Yes,38,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,109.99,7635.77,No
CUST_00674,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Two year,No,Bank transfer,48.52,1919.49,No
CUST_00675,Male,0,Yes,Yes,58,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,110.06,2099.03,Yes
CUST_00676,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,33.09,7524.56,No
CUST_00677,Female,0,No,Yes,12,Yes,Yes,No,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Credit card,85.95,3227.7,No
CUST_00678,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer,74.76,5774.95,No
CUST_00679,Female,0,Yes,No,59,Yes,No,No,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Electronic check,69.46,4936.9,No
CUST_00680,Female,1,Yes,Yes,13,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,51.09,2356.14,No
CUST_00681,Male,0,No,No,53,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.37,5263.14,No
CUST_00682,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.18,5278.97,No
CUST_00683,Female,1,No,No,38,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,56.93,4780.3,Yes
CUST_00684,Male,0,No,No,71,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,29.87,887.32,Yes
CUST_00685,Female,1,No,Yes,24,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Credit card,77.18,7961.86,Yes
CUST_00686,Female,0,Yes,Yes,31,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,29.58,3263.29,Yes
CUST_00687,Male,0,No,No,58,Yes,No phone service,No,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,36.03,5142.18,Yes
CUST_00688,Male,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,28.55,7097.52,Yes
CUST_00689,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,58.13,3443.98,Yes
CUST_00690,Female,0,No,No,52,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,104.2,6214.01,No
CUST_00691,Female,0,No,No,66,No,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,110.69,7777.41,No
CUST_00692,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,27.19,2935.58,No
CUST_00693,Female,0,No,No,2,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,83.46,3301.63,Yes
CUST_00694,Female,0,No,No,21,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer,88.44,7254.05,No
CUST_00695,Female,1,Yes,No,37,No,No phone service,Fiber optic,No,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer,73.38,1361.18,No
CUST_00696,Male,1,No,No,71,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,One year,No,Credit card,86.7,325.9,Yes
CUST_00697,Female,1,Yes,No,71,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer,43.37,7280.22,No
CUST_00698,Female,0,No,No,61,Yes,No phone service,No,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,68.96,6590.57,No
CUST_00699,Male,0,Yes,No,56,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,59.09,7783.41,No
CUST_00700,Female,0,Yes,No,5,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Two year,No,Mailed check,28.97,560.08,No
CUST_00701,Female,0,No,No,31,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer,82.56,1333.8,No
